Voie par ordre alpha des voies;Voie par ordre alpha des noms;Type de voie;Arrt de Lyon (actuel);Arrondissement ou commune d'origine;Validité;Création et modifications;Historique de la voie;Sources;Origine du nom de la voie;Tenant;Aboutissant;Thématiques;Domanialité;Code INSEE;Code FUV;Code FUV actu;Code FANTOIR
Rue des Lilas;Lilas (rues des);RUE;8e;7e;Actuelle;Attestée en 1920.;Un fragment a changé de dénomination en 1934 : est devenu la rue Baraille.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;Avenue des Frères-Lumière;Rue des Alouettes;;Métropole;69388;28826;;6903884245C
Rue des Macchabées;Macchabées (rue des);RUE;5e;;Actuelle;Dénommée en 1854.;Fragment de la rue des Farges.;Délibération du Conseil municipal du 4 août 1854. Rues de Lyon à travers les siècles de Maurice Vanario (2002);E n référence aux sept frères Macchabées,  martyrs.;Rue de Trion;Place Saint-Irénée;Religion;Métropole;69385;28284;;6903854410V
Rue des Maçons;Maçons (rues des);RUE;8e;7e;Actuelle;Attestée en 1921.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);La plupart des propriétaires de cette rue, lors de l'ouverture, étaient des maçons.;Rue Seignemartin;Rue Laënnec;Urbanisme/Industrie/Bâtiment;Privé;69388;28827;;6903884415M
Rue des Mariniers;Mariniers (rue des);RUE;9e;;Actuelle;Dénommée en 2006.;Fragment de la rue des Docks.;Délibération du Conseil municipal du 19 juin 2006.;Hommage aux Mariniers navigant sur la Saône et dont certains sont venus ici quand le grand entrepôt était une halle à grain desservie par la gare d'eau de Vaise. ;Rue Bourget;Rue Rhin-et-Danube;Navigation/Transport fluvial;Métropole;69389;35041;;6903894577J
Rue des Marronniers;Marronniers (rue des);RUE;2e;;Actuelle;Créée en 1723.;A été aussi appelée rue de Jérusalem de 1745 à 1791.;Acte consulaire du 30 septembre 1723. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les marronniers étaient ceux qui marquaient la bordure est de la place Bellecour.;Rue de la Barre;Place Antonin-Poncet;Botanique;Métropole;69382;27584;;6903824595J
Rue des Martins;Martins (rue des);RUE;3e;;Historique;Attestée en 1842.;A été absorbée par la rue de Créqui.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue des Martyrs;Martyrs (rue des);RUE;3e / 6e;La Guillotière;Historique;Attestée en 1839 et renommée en 1878.;"A été dénommée avenue de la Concorde de 1848 à 1854.
A été absorbée par la rue de Créqui en 1878.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);En souvenir des massacres de la Terreur de 1793 à 1794.;;;Révolution française;;;;;
Rue des Massues;Massues (rue des);RUE;5e;;Historique;Renommée en 1969.;"A été dénommée chemin du Sommet-de-Malleval-à-l'Étang-de-Saint-Irénée et chemin de la Touriche-du-Massu-au-Sommet-de-Malleval en 1734.
A été dénommée chemin des Massues.
A changé de dénomination en 1969 : est devenue la rue Docteur-Edmond-Locard.";Rues de Lyon à travers les siècles de Maurice Vanario (2002), 936W/8213 et 1S/124;Après les guerres romaines, des légionnaires romains avaient obtenu des terrains. Parmi eux, certains avaient versé dans le banditisme et assommaient les commerçants à l'aide de massues dont on a retrouvé des exemplaires dans le quartier.;;;Histoire locale/Antiquité;;69385;28285;28293;6903854660S
Rue des Minimes;Minimes (rue des);RUE;5e;;Historique;Attestée en 1814 et renommée en 1830.;A changé de dénomination en 1830 : est devenue la rue de l'Antiquaille.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les religieux Minimes établirent là leur couvent en 1553.;;;Religion/Renaissance;;;;;
Rue des Missionnaires;Missionnaires (rue des);RUE;4e;La Croix-Rousse;Historique;Attestée en 1827 et renommée en 1889.;"A été dénommée chemin de l'Étranglard.
A été dénommée chemin des Perrières.
A absorbé la rue du Séminaire.
A changé de dénomination en 1889 : est devenue la rue Chazière.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les Joséphistes, ou Missionnaires de Saint-Joseph possédaient là un domaine.;;;Religion;;;;;
Rue des Mobiles;Mobiles (rue des);RUE;3e;;Actuelle;Ouverte après 1871.;Ancienne voie privée.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);En souvenir de la Garde nationale mobile qui combattait à Nuits et Belfort en 1870 et 1871.;Avenue Lacassagne;Rue Trarieux;Guerre franco-allemande de 1870-1871;Métropole;69383;27831;;6903834800C
Rue des Moines;Moines (rue des);RUE;3e;;Historique;Attestée en 1860 et renommée en 1879.;A changé de dénomination en 1879 : est devenue la rue Étienne-Dolet.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Du nom du domaine des Moines, appartenant à l'abbaye des Dames de Saint-Pierre.;;;Religion;;;;;
Rue des Mosaïques;Mosaïques (rue de);RUE;2e;;Historique;Attestée en 1817.;Nom donné en 1817 a un fragment de la rue Jarente.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Nom porté vers 1817 par un fragment de la rue Jarente, en raison des mosaïques romaines trouvées sur les lieux.;;;Antiquité/Histoire locale;;;;;
Rue des Mouches;Mouches (rue des);RUE;9e;Saint-Rambert-l'Île-Barbe;Historique;Attestée en 1881 et renommée en 1923.;"A changé de dénomination en 1923 : est devenue la rue Louis-Pasteur.
A changé de dénomination en 1963 : est devenue la rue Antonin-Laborde.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les bras fluviaux étaient autrefois appelés «mouches».;;;Géographie/Cours d'eau;;;;;
Rue des Mouches;Mouches (rue des);RUE;9e;5e;Supprimée;Attestée en 1903.;Voie privée perpendiculaire à la rue Moulins.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les bras fluviaux étaient autrefois appelés «mouches».;;;Géographie/Cours d'eau;;;;;
Rue des Moulins;Moulins (rue des);RUE;9e;5e;Supprimée;Attestée en 1854 et supprimée vers 1960.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Dénommée d'après les moulins Vachon qui le bordaient.;;;Histoire locale;;;;;
Rue des Moulins-à-Vapeur;Moulins-à-vapeur (rue);RUE;2e;;Supprimée;Dénommée en 1830 et supprimée vers 1940.;A été déplacée vers le sud en 1881.;Délibération du Conseil municipal du 16 juillet 1830. Rues de Lyon à travers les siècles de Maurice Vanario (2002);En référence à la Minoterie dite Moulin à Vapeur, puis les Grands Moulins de Perrache, puis maison F. Cholas, la Générale Agricole.;Quai Rambaud;Rue d'Alger;Industrie agroalimentaire;;;;;
Rue des Mousquetaires;Mousquetaires (rue des);RUE;7e;3e;Historique;;A changé de dénomination en 1898 : serait devenue la rue Galland ?;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue des Mûres;Mûres (rue des);RUE;5e;;Historique;Renommée en 1947.;"A été dénommée chemin des Mûres.
A changé de dénomination en 1947 : est devenue la rue François-Génin.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;Chemin de la Motte;;;;;;;
Rue des Mûriers;Mûriers (rue des);RUE;9e;;Actuelle;Créée en 2003.;Nouvelle voie.;Délibération du Conseil municipal du 14 avril 2003.;"Cette dénomination a été choisie car elle rappelle une grande époque
du textile lyonnais avec le travail de la soie et sa matière première les cocons.
Et le long de cette voirie, la société UNITEX plantera des mûriers dans le cadre de la
végétalisation de son parking.";Quai Paul-Sédaillan;Rue Félix-Mangini;Textile/Soie;Métropole;69389;34707;;6903894975S
Rue des Mûriers;Mûriers (rue des);RUE;3e;;Historique;Créée en 1897 et renommée en 1914.;A changé de dénomination en 1914 : est devenue la rue des Sports.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Rue des Nouvelles-Maisons;Nouvelles-Maisons (rue des);RUE;9e;;Actuelle;Attestée en 1893.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Maisons qui bordent le coté ouest de leur rue.;Rue Saint-Pierre-de-Vaise;Rue Cottin;Urbanisme;Métropole;69389;29146;;6903895085L
Rue des Noyers;Noyers (rue des);RUE;5e;;Actuelle;;"A été dénommée chemin qui sépare les Dixmes-et-Paroisses-de-Saint-Just-et-de-Saint-Irénée en 1734.
A été dénommée chemin des Noyers.";Rues de Lyon à travers les siècles de Maurice Vanario (2002), 936W/8213 et 1S/124;Inconnue.;Rue Jean-Fauconnet;Rue des Battières;Botanique;Métropole;69385;28286;;6903855092L
Rue des Omnibus;Omnibus (rue des);RUE;3e;;Supprimée;Attestée en 1854.;A été supprimée lors de la création de la place Guichard.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);La Compagnie lyonnaise des omnibus avait son siège au n° 15.;Rue Duguesclin;Rue Désargues;Transport en commun;;;;;
Rue des Orfèvres;Orfèvres (rue);RUE;1er;;Historique;Attestée en 1789 et absorbée vers 1821.;A été absorbée par la place d'Albon vers 1821.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);On trouvait ici des ateliers d'orfèvrerie, parmi lesquels celui de François Nesme.;;;Artisanat/Orfèvrerie;;;;;
Rue des Passants;Passants (rue des);RUE;3e;La Guillotière;Historique;Attestée en 1827.;"A été dénommée rue du Sieur-Vial au XVIIIe siècle.
A été dénommée rue des Quatre-Ruelles de 1824 à 1827
La partie entre la rue Vendôme et l'avenue de Saxe a été supprimée en 1862.
Un fragment a changé de dénomination en 1920 : est devenu la rue Commandant-Fuzier.
Un fragment a changé de dénomination en 1956 : est devenue la rue Louis-Dansard.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.";En mémoire d'un hôpital pour les voyageurs pauvres et malades, qui se trouvait ici de 1562 à 1792.;;;Médecine;;;;;
Rue des Pattes;Pattes (rue des);RUE;9e;Vaise;Historique;Attestée en 1827.;A changé de dénomination avant 1842 : est devenue la rue du Mont-d'Or.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.";Inconnue.;;;;;;;;
Rue des Pavillons;Pavillons (rue des);ALLEE;6e;;Historique;Attestée de 1853 à 1912.;A changé de dénomination est devenue l'allée des Pavillons.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
Indicateur de Lyon de 1853.
4S/123";"Il s'agit probablement de Pavillons dans le sens de maisons.

";Cours Vitton;;Urbanisme;;;;;
Rue des Pénitents-de-la-Croix;Pénitents-de-la-Croix (rue des);RUE;1er;;Historique;Attestée en 1810.;"A été absorbée par la place Saint-Clair.
A changé de dénomination en 1930 : est devenue la place Louis-Chazette.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1810, p. 419.";Confrérie fondée en 1690. La chapelle qui était à l'angle de la place fut démolie sous le Premier Empire.;;;Religion;;;;;
Rue des Pépinières;Pépinières (rue des);RUE;5e;;Actuelle;;A été dénommée chemin des Pépinières.;Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Inconnue.;Avenue Barthélémy-Buyer;Rue Benoist-Mary;;Métropole;69385;28287;;6903855340F
Rue des Pépinières;Pépinières (rue des);RUE;9e;Vaise;Historique;Attestée en 1842.;"A fusionné avec la rue sous la Duchère avant 1868 : est devenue le chemin de Saint-Simon.
A changé de dénomination : est devenue la rue Saint-Simon.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213
Plan de Vaise de 1842.";Inconnue.;;;;;;;;
Rue des Pères;Pères (rue des);RUE;4e;La Croix-Rousse;Historique;Renommée vers 1827.;"A changé de dénomination avant 1827 : est devenue la rue Saint-Denis.
A changé de dénomination en 1895 : est devenue la rue Hénon.
A changé de dénomination en 2012 : est devenue la rue Jacques-Louis-Hénon.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Longeait le domaine des Augustins réformés.;;;Religion;;;;;
Rue des Petites-Écuries;Petites-Écuries (rue des);RUE;3e;;Supprimée;Attestée seulement en 1854.;;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;Histoire locale;;;;;
Rue des Petites-Soeurs;Petites-Sœurs (rue des);RUE;3e;;Actuelle;;"A été dénommée chemin des Petites-Sœurs.
A absorbé l'impasse Cottaz.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Les Petites Sœurs des Pauvres y tenaient un hospice.;Rue Gandolière;Rue Baraban;Religion/Assistance sociale;Métropole;69383;27832;;6903835395Z
Rue des Petits-Pères;Petits-Pères (rue des);RUE;1er;;Historique;Dénommée en 1829 et absorbée en 1854.;A été absorbée par la rue des Tables-Claudiennes en 1854.;Délibération du Conseil municipal du 18 juin 1829. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les Pères de l'Oratoire s'établirent dans le quartier en 1617.;;;Religion;;;;;
Rue des Peupliers;Peupliers (rue des);RUE;3e;;Actuelle;Attestée en 1903.;A absorbé l'impasse Durel vers 1930.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1903.";Inconnue.;;Avenue Lacassagne;Botanique;Métropole;69383;27833;;6903835410R
Rue des Pierres-Plantées;Pierres-Plantées (rue des);RUE;1er;;Actuelle;Attestée en 1821.;A été absorbée par la montée de la Grande-Côte de 1854 à 1930.;"Délibération du Conseil municipal du 6 octobre 1930 Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan géométral de la Ville, Coillet, 1821.";En mémoire de deux pierres scellées au 18e siècle, juste avant la rupture de pente, afin d'empêcher les voitures de descendre la Grande-Côte.;Boulevard de la Croix-Rousse;Rue Jean-Baptiste-Say;Histoire locale;Métropole;69381;27398;;6903815545W
Rue des Pies-de-Fuer;Pies-de-Fuer (rue des);RUE;5e;;Historique;Créée en 1535 et renommée avant 1680.;A changé de dénomination avant 1680 : est devenue la rue des Épies.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Claude Le Viste l'ouvrit en 1535 pour desservir la vigne de Fuer. Elle fut appelée rue des Pies-de-Fuer et par corruption, des Épies. Une pie était une parcelle de terrain.;Rue Saint-Georges;Montée du Gourguillon;Agriculture/Renaissance;;;;;
Rue des Platanes;Platanes (rue des);RUE;3e / 8e;3e;Historique;Renommée en 1958.;"A été dénommée chemin des Platanes.
A changé de dénomination en 1958 : est devenue la rue Docteur-Bonhomme.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le platane fut longtemps l'arbre d'alignement le plus fréquent à Lyon.;;;Botanique;;;;;
Rue des Plâtriers;Plâtriers (rue des);RUE;9e;5e;Actuelle;;"A été dénommée rue du Plâtre.
A absorbé la rue des Saulées.
A été dénommée chemin des Plâtriers en 1868.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Il y avait à Vaise, autrefois, de nombreux fours à chaux.;;;Industrie/Bâtiment;Mixte;69389;29147;;6903895605B
Rue des Pommières;Pommières (rue des);RUE;5e;;Actuelle;;A été dénommée chemin des Pommières.;Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Nom d'un domaine, comprenant un verger de pommiers, sur le terrain duquel a été tracé cette rue.;Rue de la Favorite;Rue du Commandant-Charcot;Urbanisme/Histoire locale/Botanique;Métropole;69385;30077;;6903855635B
Rue des Poncettes;Poncettes (rue des);RUE;5e;;Historique;Renommée en 1969.;"A été dénommée chemin de l'Étang-de-Saint-Irénée-au-Grand-Chemin-de-Lyon-à-Francheville en 1734.
A été dénommée jusqu'en 1934 le chemin des Poncettes-aux-Massues.
A été dénommée chemin des Poncettes en 1934.
A changé de dénomination en 1969 : est devenue la rue Docteur-Albéric-Pont.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Nom d'un ancien domaine.;;;Urbanisme/Histoire locale;;;;;
Rue des Prés;Prés (rue des);RUE;9e;Vaise;Actuelle;Attestée en 1842.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de Vaise de 1842.";Inconnue.;Rue des Tuileries;Rue Saint-Pierre-de-Vaise;;Métropole;69389;29148;;6903895705K
Rue des Prés;Prés (rue des);RUE;6e;;Historique;Attestée en 1885 et renommée en 1901.;"A changé de dénomination en 1901 : est devenue la rue Marengo.
A changé de dénomination en 1911 : est devenue la rue Jean-Broquin.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1885.";Inconnue.;;;;;;;;
Rue des Prêtres;Prêtres (rue des);RUE;5e;;Historique;Dénommée en 1740 et renommée en 1950.;"A été dénommée rue Taverny.
A été dénommée rue de la Pierre-Percée en 1788.
A été dénommée rue de Riard de 1793 à 1800
A changé de dénomination en 1950 : est devenue la rue Monseigneur-Lavarenne.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan géométral de la Ville par Séraucourt de 1740 (1S/10)";Des communautés de prêtres étaient installées dans ce quartier, entre la cathédrale Saint-Jean et l'église Saint-Georges.;;;Religion;;;;;
Rue des Prêtres;Prêtres (rue des);RUE;2e;;Supprimée;Attestée en 1680.;A été supprimée lors des travaux du Second Empire.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 173.";;;;Religion;;;;;
Rue des Prévoyants-de-l'Avenir;Prévoyants-de-l'Avenir (rue des);RUE;3e;;Actuelle;Dénommée en 1931.;Nouvelle voie.;Délibération du Conseil municipal du 1er juillet 1931. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Du nom de l'association ouvrière liée à la teinturerie Vulliod Ancel qui en a mené la construction.;Rue Bara;;Urbanisme/Industrie/Teinturerie/Vie associative;Métropole;69383;27834;;6903835730N
Rue des Puiseurs;Puiseurs (rue des);RUE;8e;;Actuelle;;A été dénommée ancien chemin de la Grange-Rouge dit des Puiseurs.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;Avenue Viviani;;;Métropole;69388;30234;;6903885847U
Rue des Quatre-Chapeaux;Quatre-Chapeaux (rue des);RUE;2e;;Actuelle;Attestée en 1680.;"A été dénommée ruelle Ferrandière de 1493 à 1660.
A été dénommée rue de la Cornemuse de 1660 à 1665.
A été dénommée rue des Chapeliers de 1665 à 1774.
A absorbé la rue de l'Aumône et la place Grenouille.
A absorbé un fragment de la rue des Estableries ou rue de la Plume 1854.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
DD/56 bis p. 157-158.";Nom provenant d'une enseigne de chapelier.;Rue Tupin;Rue Thomassin;Histoire locale/Commerce;Métropole;69382;27585;;6903825870V
Rue des Quatre-Colonnes;Quatre-Colonnes (rue des);RUE;5e;;Actuelle;;"A été dénommée passage des Trois-Amis de 1854 à 1886.
A été dénommée chemin des Quatre-Colonnes.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Doit son nom à la façade d'un café-restaurant ornée de quatre fûts.;Avenue Barthélémy-Buyer;Rue Benoist-Mary;Commerce/Architecture;Métropole;69385;28288;;6903855875M
Rue des Quatre-Maisons;Quatre-Maisons (rue des);RUE;8e;3e;Historique;Renommée en 1928.;"A été dénommée chemin des Quatre-Maisons.
A changé de dénomination en 1928 : est devenue la rue Audibert-et-Lavirotte.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Les quatre maisons appartenaient à Claude Alix en 1837.;;;Urbanisme/Histoire locale;;;;;
Rue des Quatre-Ruelles;Quatre-Ruelles (rue des);RUE;3e;La Guillotière;Historique;Attestée de 1824 à 1827.;"A été dénommée rue du Sieur-Vial au XVIIIe siècle.
A changé de dénomination en 1827 : est devenue la rue des Passants.
La partie entre la rue Vendôme et l'avenue de Saxe a été supprimée en 1862.
Un fragment a changé de dénomination en 1920 : est devenu la rue Commandant-Fuzier.
Un fragment a changé de dénomination en 1956 : est devenue la rue Louis-Dansard.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan cadastral de la Guillotière.";Inconnue.;;;Urbanisme;;;;;
Rue des Quatre-Sergents;Quatre-Sergents (rues des);RUE;3e / 7e;La Guillotière;Historique;Dénommée en 1848.;A été dénommée rue de Charnex jusqu'en 1848.;Arrêté du Maire de la Guillotière du 30 mai 1848. Rues de Lyon à travers les siècles de Maurice Vanario (2002);"Les ""Quatre sergents"" de la Rochelle furent condamnés en 1822 pour complot carbonariste et exécutés.";;;Seconde Restauration;;;;;
Rue des Quatre-Vents;Quatre-Vents (rue des);RUE;5e;;Historique;Attestée de 1814 à 1962;A changé de dénomination en 1962 : est devenue la rue Pauline-Marie-Jaricot.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 3S/463";Inconnue.;;;;;;;;
Rue des Rancy;Rancy (rue des);RUE;3e;;Actuelle;Dénommée en 1939.;A été dénommée rue Neuve-de-la-Villardière jusqu'en 1939.;Délibération du Conseil municipal du 1er mai 1939. Rues de Lyon à travers les siècles de Maurice Vanario (2002);La famille Rancy, bienfaitrice de la Ville de Lyon, a longtemps tenu un cirque célèbre.;Rue Vendôme;Boulevard Marius-Vivier-Merle;Bienfaisance/Spectacle vivant/Cirque;Métropole;69383;27835;;6903835910J
Rue des Remparts-d'Ainay;Remparts-d'Ainay (rue des);RUE;2e;;Actuelle;Attestée en 1810.;"A absorbé la rue de Laurencin en 1854.
A absorbé la rue Ravez en 1878.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1810, p. 413.";Anciens remparts qui défendaient la ville vers le sud.;Place d'Ainay;Quai Gailleton;Fortifications/Histoire militaire;Métropole;69382;27586;;6903825975J
Rue des Rivières;Rivières (rue des);RUE;9e;;Actuelle;;"A été dénommée chemin des Rivières.
A absorbé un fragment du chemin de Rochecardon.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Elle commence au confluent de deux petites rivières, le ruisseau d'Arche et le ruisseau de Rochecardon dont elle remonte le cours. Elle dessert un lieu-dit les Rivières.;Rue de Saint-Cyr;;Géographie/Cours d'eau;Métropole;69389;29149;;6903896055R
Rue des Rolland;Rolland (rue des);RUE;1er;;Supprimée;Créée vers 1520.;Se situait dans l'alignement de la rue Pleney.;Plan topographique en 1350 par B. Vermorel (1S/181);Inconnue.;;;;;;;;
Rue des Roses;Roses (rue des);RUE;8e;;Actuelle;Créée en 1966.;Nouvelle voie.;"Nom attribué en 1966 par la Société ""Les Cantons de l'entraide familiale"" avec l'accord du Maire de Lyon. Rues de Lyon à travers les siècles de Maurice Vanario (2002)";Nom attribué en 1966 par la société Les Cantons de l'entraide familiale, avec l'accord du maire de Lyon.;Avenue Paul-Santy;Avenue Général-Frère;Urbanisme/Vie associative;Privé;69388;28828;;6903886130B
Rue des Roses;Roses (rue des);RUE;8e;7e;Historique;Attestée en 1930 et renommée en 1950.;A changé de dénomination en 1950 : est devenue la rue Louis-Cézard.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1930.";Inconnue.;;;Botanique;;;;;
Rue des Sans-Culottes;Sans-Culottes (rue des);RUE;1er;;Historique;Attestée en 1794.;Nom donné à la rue des Capucins en 1794.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
40II fonds Louis Carriot";Nom attribué sous la Révolution.;;;Révolution française;;;;;
Rue des Saulées;Saulées (rue des);RUE;9e;Vaise;Historique;Attestée en 1842.;A été absorbée par la rue des Plâtriers avant 1866.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan de Vaise de 1842.";Inconnue.;;;;;;;;
Rue des Serpollières;Serpollières (rue des);RUE;8e;7e;Actuelle;Dénommée en 1933.;Nouvelle voie.;Délibération du Conseil municipal du 16 octobre 1933. Rues de Lyon à travers les siècles de Maurice Vanario (2002);Ancienne dénomination du territoire de Grange-Rouge. Une serpollière est une plantation de serpolet, une sorte de thym.;Rue Paul-Cazeneuve;Rue Jean-Sarrazin;Botanique;Métropole;69388;28829;;6903886760L
Rue des Six-Grillets;Six-Grillets (rue des);RUE;5e;;Historique;Attestée en 1680.;"A changé de dénomination en 1857 : est devenue la rue Gerson.
A été absorbée par la place Gerson.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 39.";Tenait son nom d'une enseigne.;;;Histoire locale/Commerce;;;;;
Rue des Souffletiers;Souffletiers (rue des);RUE;2e;;Historique;Attestée en 1789 et absorbée en 1854.;"A été absorbée par la rue Dubois en 1854.
Un fragment de la rue Dubois a changé de dénomination en 1962 : est devenue la rue Henri-Germain.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1789.";Inconnue.;;;;;;;;
Rue des Sports;Sports (rue des);RUE;3e;;Actuelle;Dénommée en 1914.;A été dénommée rue des Mûriers jusqu'en 1914.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Liste des voies privées de 1914.";Inconnue.;Cours du Docteur-Long;Rue Ferdinand-Buisson;;Métropole;69383;27836;;6903836820Y
Rue des Tables-Claudiennes;Tables-Claudiennes (rue des);RUE;1er;;Actuelle;Dénommée en 1824.;"A été dénommée rue du Perron jusqu'en 1824.
A absorbé la rue de l'Oratoire, la rue des Petits-Pères et la place des Petits-Pères et un fragment de la rue Capponi en 1854.";Délibération du Conseil municipal du 28 mai 1824. Rues de Lyon à travers les siècles de Maurice Vanario (2002);C'est à proximité que furent trouvées, en 1524, les célèbres tables de bronze qui portent gravé le discours par lequel l'empereur Claude annonça l'extension de la citoyenneté.;Rue des Carmélites;Montée Saint-Sébastien;Antiquité;Mixte;69381;27467;;6903816880X
Rue des Tanneurs;Tanneurs (rue des);RUE;9e;Vaise;Actuelle;Attestée en 1827.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827, p. 90.";Rappelle ceux qui s'étaient installés à Vaise à partir du XVIe siècle.;Place Valmy;Rue du Bourbonnais;Artisanat/Commerce;Métropole;69389;29150;;6903896885T
Rue des Teinturiers;Teinturiers (rue des);RUE;3e;;Actuelle;Attestée en 1916.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1916.";Un atelier de teinture y était installé en 1916 (Bader et Buvier, gravure pour impression).;Rue Étienne-Richerand;Rue Baraban;Artisanat/Commerce;Métropole;69383;27837;;6903836910W
Rue des Templiers;Templiers (rue des);RUE;2e;;Actuelle;Attestée en 1821.;;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan géométral de la Ville, Coillet, 1821.";L'ordre des Templiers y avait un domaine à partir de 1200.;Place Antonin-Gourju;Rue d'Ambroise;Histoire militaire/Religion;Métropole;69382;27587;;6903826920L
Rue des Tourelles;Tourelles (rue des);RUE;5e;;Actuelle;Attestée en 1854.;Fragment de la montée du Petit-Choulans.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1C/702106";Il s'agissait des Tourelles qui garnissaient un angle du rempart du bourg de Saint-Just, elles ont été détruites en 1858 pour permettre le passage de la large montée de Choulans.;Montée de Choulans;Rue de Trion;Fortifications/Histoire militaire/Urbanisme;Mixte;69385;28289;;6903857060A
Rue des Tournelles;Tournelles (rue des);RUE;3e / 8e;3e;Historique;Renommée en 1938.;"A été dénommée chemin des Tournelles.
A changé de dénomination en 1938 : est devenue la rue Professeur-Paul-Sisley.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213;Là s'élevait le petit château des Tournelles, dont le dernier reste a été détruit le 17 août 1960.;;;Histoire locale/Urbanisme;;;;;
Rue des Treize-Cantons;Treize-Cantons (rue des);RUE;5e;;Supprimée;Attestée de 1740 à 1902.;A été supprimée en 1902.;"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan géométral de la Ville par Séraucourt de 1740 (1S/10)";Nom provenant d'une enseigne évoquant les cantons helvétiques.;Place du Change;Rue Lainerie;Commerce/Suisse;;;;;
Rue des Treize-pas;Treize-Pas (rue des);RUE;1er / 2e;;Historique;Dénommée vers 1782 et absorbée en 1860.;"A été dénommée rue Minnié ou Meinier.
A été absorbée par la rue de la Bourse en 1860.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
