Voie par ordre alpha des voies,Voie par ordre alpha des noms,Type de voie,Arrt de Lyon (actuel),Arrondissement ou commune d'origine,Validité,Création et modifications,Historique de la voie,Sources,Origine du nom de la voie,Tenant,Aboutissant,Thématiques,Domanialité,Code INSEE,Code FUV,Code FUV actu,Code FANTOIR
Rue Pichegru,Pichegru (rue),RUE,6e,3e,Historique,Attestée de 1852 à 1854.,"A été dénommée avenue de Pichegru de 1839 à 1848.
A été dénommée rue Colbert de 1848 à 1852.
A changé de dénomination en 1854 : est devenue la rue Montgolfier.
Un fragment a changé de dénomination en 1939 : est devenu la rue du Docteur-Mouisset.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Origine inconnue (il s'agit probablement du général de la Révolution).,,,Révolution française/Personnalité,,,,,
Rue Pierre-Régis-Fouiller,Pierre-Régis-Fouiller (rue),RUE,3e,,Historique,Dénommée en 1939 et absorbée en 1987.,"A été dénommée rue du Nord jusqu'en 1939.
A été absorbée par la place de Francfort en 1987.",Délibération du Conseil municipal du 28 septembre 1939. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Représentant, animateur du quartier. Né le 28 janvier 1856 à Arcens, mort à Lyon le 10 janvier 1920.",Voies ferrées,Rue Maurice-Flandin,Histoire locale/Vie associative/Personnalité,,69383.0,27925.0,,6903835500N
Rue Pierre-Vive,Pierre-Vive (rue),RUE,5e,,Historique,Attestée en 1550.,"A été dénommée rue de la Boissette en 1371.
A changé de dénomination avant 1614 : est devenue la rue de Gadagne.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)",Inconnue.,,,,,,,,
Rue Pisse-Truie,Pisse-Truie (rue),RUE,5e,,Historique,Attestée en 1680.,"A été absorbée par la rue Saint-Pierre-le-Vieux.
A changé de dénomination en 1931 : est devenue la rue Mourguet.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 91.","Au Moyen Âge, parmi les privilèges accordés aux ordres religieux, se trouvait celui de faire vaquer leurs pourceaux dans les rues alentours de leurs ordres (Saint-Jean/Antonins), d'où le nom très imagé pour cette rue. Ce privilège sera aboli en 1550 par le Consulat de Lyon.",,,Histoire locale/Moyen Âge/Humour,,,,,
Rue Pomme-de-Pin,Pomme-de-pin (rue),RUE,2e,,Historique,Attestée de 1821 à 1964.,A changé de dénomination en 1964 : est devenue la rue Tony-Tollet.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan géométral de la Ville, Coillet, 1821.",Nom d'une enseigne.,,,Histoire locale/Commerce,,,,,
Rue Porte-Froc,Porte-Froc (rue),RUE,5e,,Historique,Attestée en 1392 et renommée en 1854.,"A été dénommée rue de l'Oubli en 1794.
A été absorbée par la rue de la Bombarde en 1854.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Le partiarcat lyonnais aux XVIIe et XIVe siècles, p. 375. Guy de Valoris.","Porte du cloître de Saint-Jean. La véritable orthographe était porte Frau, ou porte des Frères (chanoines de Saint-Jean).",,,Religion/Urbanisme,,,,,
Rue Poterie,Poterie (rue),RUE,5e,,Historique,Attestée de 1680 à 1846.,"A été absorbée par la rue Saint-Paul en 1846.
A été également dénommée rue de la Poterle.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 39.",Inconnue.,,,Commerce/Artisanat,,,,,
Rue Poulaillerie-de-Saint-Paul,Poulaillerie-de-Saint-Paul (rue de la),RUE,5e,,Historique,Attestée en 1716.,A changé de dénomination : est devenue la rue Lainerie.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Almanach de 1716.",Il y avait là un marchand de volailles.,,,Commerce/Gastronomie,,,,,
Rue projetée des Tapis,Tapis (rue projetée des),RUE,4e,,Historique,Dénommée en 1867 et renommée en 1912.,"Nom attribué par la voirie mais le propriétaire M. Cusin a fait établir des plaques au nom de Guillaume-Pipet.
A changé de dénomination en 1912 : est devenue la rue Édouard-Millaud.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 315W.,Talus couverts d'herbe des anciens remparts de la Croix-Rousse.,,,Fortifications/Histoire militaire/Urbanisme,,,,,
Rue Pupin,Pupin (rue),RUE,2e,,Historique,Attestée en 1350.,Nom donné à la rue Tupin.,Rues de Lyon à travers les siècles de Maurice Vanario (2002) et plan topographique en 1350 par B. Vermorel (1S/181),Inconnue.,,,,,,,,
Rue Raisin,Raisin (rue),RUE,2e,,Historique,Attestée de 1380 à 1863.,A changé de dénomination en 1863 : est devenue la rue Jean-de-Tournes.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
CC/1 folio 125.",Enseigne.,,,Histoire locale/Commerce,,,,,
Rue Rave,Rave (rue),RUE,7e,La Guillotière,Historique,Attestée en 1813.,A été absorbée en 1913 par la rue Garibaldi.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Etat civil de la Guillotière de 1813.",Inconnue.,,,,,,,,
Rue Ravez,Ravez (rue),RUE,2e,,Historique,Dénommée en 1854 et absorbée en 1878.,"A été dénommée rue de Bayard jusqu'en 1854.
A été absorbée par la rue des Remparts-d'Ainay en 1878.",Délibération du Conseil municipal du 4 août 1854. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Simon Ravez, avocat, député. Né à Lyon (Saint-Pierre Saint-Sathurnin) le 21 octobre 1770, mort à Bordeaux le 5 septembre 1849.",,,Politique/Justice/Personnalité,,,,,
Rue Régnier,Régnier (rue),RUE,2e,,Historique,Attestée au XVe siècle.,"A changé de dénomination : est devenue la rue Bellecordière.
A été absorbée par la rue Impériale en 1854.
La rue Impériale a changé de dénomination en 1871 : est devenue la rue de Lyon.
La rue de Lyon a changé de dénomination en 1878 : est devenue la rue de la République.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan topographique en 1350 par B. Vermorel (1S/181).",Inconnue.,,,,,,,,
Rue Richard-Laforest,Richard-Laforest (rue),RUE,3e,,Historique,Attestée en 1859.,A changé de dénomination avant 1868 : est devenue la rue Charles-Richard.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 2S/505",Inconnue.,,,Personnalité,,,,,
Rue Rogé,Rogé (rue),RUE,2e,,Historique,Créée en 1800.,A été absorbée en 1844 par la rue Jarente. ,Délibération du Conseil municipal du 19 décembre 1844. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Voie ouverte en 1800 par les époux Rogé.,,,Urbanisme/Personnalité/Couple,,,,,
Rue Roger,Roger (rue),RUE,2e,,Historique,Renommée en 1844,A été absorbée en 1844 par la rue Jarente. ,Délibération du Conseil municipal du 19 décembre 1844. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Voie ouverte en 1800 par les époux Rogé.,,,Urbanisme/Personnalité/Couple,,,,,
Rue Roger-Salengro,Roger-Salengro (rue),RUE,9e,Saint-Rambert-l'Île-Barbe,Historique,Dénommée en 1944.,"A été dénommée chemin Vauché jusqu'en 1944.
A changé de dénomination en 1964 : est devenue la rue Ernest-Fabrègue.
Un fragment de la rue Ernest-Fabrègue a changé de dénomination en 1990 : est devenue la rue Albert-Chalinel.",Délibération du Conseil municipal de Saint-Rambert du 18 décembre 1944. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Maire de Lille, ministre de l'Intérieur du Front populaire, né en 1890, mort en 1936.",,,Politique/Personnalité,,,,,
Rue Roger-Salengro,Roger-Salengro (rue),RUE,9e,Saint-Rambert-l'Île-Barbe,Historique,Dénommée en 1936 et renommée en 1940.,"A été dénommée montée de la Dargoire de 1840 à 1936 puis de 1940 à 1944.
A changé de dénomination en 1944 : est devenue la rue Pierre-Baizet.",Délibération du Conseil municipal de Saint-Rambert du 28 décembre 1936. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Maire de Lille, ministre de l'Intérieur du Front populaire, né en 1890, mort en 1936.",,,Politique/Personnalité,,,,,
Rue Rouffarde,Rouffarde (rue),RUE,4e,La Croix-Rousse,Historique,Attestée de 1534 à 1827.,"Ou rue Bouffarde.
A changé de dénomination en 1827 : est devenue la petite rue de Gloriettes.
A changé de dénomination de 1850 à 1852 : est devenue la rue Papin.
A changé de dénomination en 1937 : est devenue la rue Louis-Thévenet.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Pointet : historique T.1 p. 2.",Nom d'un propriétaire des terrains.,,,Urbanisme/Histoire locale/Personnalité,,,,,
Rue Roux,Roux (rue),RUE,3e,,Historique,Dénommée de 1911 à 1912.,"A été dénommée rue Paulette de 1909 à 1911.
A changé de dénomination en 1912 : est devenue la rue Roux-Soignat.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur Henry de 1911.","Négociant en charcuterie, propriétaire riverain.",Avenue Lacassagne,Rue Trarieux,Commerce/Histoire locale/Personnalité,,,,,
Rue Rozier,Rozier (rue),RUE,1er,,Historique,Attestée en 1802.,A changé de dénomination : est devenue la rue de l'Abbé-Rozier.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan 3S/161 et 3S/422","Abbé François Rozier, agronome. Il dirigea les pépinières de la Généralité et après Bourgelat, l'école vétérinaire où il enseignait. Curé de Saint-Polycarpe. Né à Lyon le 23 janvier 1734. Tué chez lui par un boulet tiré pendant le siège de Lyon le 29 septembre 1793.",Rue René-Leynaud,Place du Forez,Agronomie/Enseignement professionnel/Personnalité,,,,,
Rue Saint-André,Saint-André (rue),RUE,6e,La Guillotière,Historique,,A été absorbée par la rue Tête-d'Or.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Saint-André est l'un des douze apôtres.,,,Religion/Personnalité,,,,,
Rue Saint-Antoine,Saint-Antoine (rue),RUE,2e,,Historique,Attestée en 1550.,A changé de dénomination : est devenue la rue du Petit-David.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)",Les religieux Antonins établirent ici leur monastère au XIIIe siècle.,,,Religion/Personnalité,,,,,
Rue Saint-Augustin,Saint-Augustin (rue),RUE,1er,,Historique,Attesté en 1680.,"A changé de dénomination : est devenue la rue Casse-Froide.
A été absorbée par la rue Hippolyte-Flandrin en 1864.","Fiches préparatoires de Vanario.
Almanach de 1745.
DD/56 bis p. 213.","Augustin d'Hippone ou saint Augustin, né le 13 novembre 354 à Thagaste, un municipe de la province d'Afrique, et mort le 28 août 430 à Hippone, est un philosophe et théologien chrétien romain.",,,Religion,,,,,
Rue Saint-Augustin,Saint-Augustin (rue),RUE,4e,,Historique,Attestée de 1854 à 1903.,A changé de dénomination en 1903 : est devenue la rue Valentin-Couturier.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1C/702106","Né le 13 novembre 354 à Thagaste (Algérie), mort le 28 août 430.",,,Religion/Personnalité,,,,,
Rue Saint-Charles,Saint-Charles (rue),RUE,2e,,Historique,Attestée de 1745 à 1782.,"Ou rue Neuve-de-la-Charité.
A été absorbée par la rue de la Charité.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Almanach de 1745 et Registre de Saint-Nizier de 1782 (129 n° 543)","Né le 2 octobre 1538 à Arona, archevêque de Milan, il s’est illustré au concile de Trente et lors de la peste de Milan. Il est mort à Milan le 3 novembre 1584.",,,Religion/Personnalité,,,,,
Rue Saint-Clair,Saint-Clair (rue),RUE,3e,,Historique,Attestée en 1825 et absorbée en 1854.,A été absorbée par la rue Marignan en 1854.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Fiches préparatoires de Vanario.
Délibération du Conseil Municipal de la Guillotière du 11 mars 1825 (pavage de la rue).",Inconnue.,,,Religion/Personnalité,,,,,
Rue Saint-Côme,Saint-Côme (rue),RUE,1er,,Historique,Attestée en 1350 et renommée en 1911.,"A été dénommée rue de la Vieille-Boucherie en 1680.
A absorbé la rue Malpertuis en 1821.
A absorbé la place de l'Herberie en 1854.
A changé de dénomination en 1911 : est devenue la rue Chavanne.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan topographique en 1350 par B. Vermorel (1S/181).",Nom provenant d'une chapelle consacrée à ce saint et dépendant de Saint-Pierre.,,,Religion/Personnalité,,,,,
Rue Saint-Denis,Saint-Denis (rue),RUE,4e,,Historique,Attestée en 1827 et renommée en 1895.,"A été dénommée rue des Pères.
A changé de dénomination en 1895 : est devenue la rue Hénon.
A changé de dénomination en 2012 : est devenue la rue Jacques-Louis-Hénon.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.","L'église Saint-Denis a été la première du plateau en 1624, fondée par les pères Augustins. Détruite à la Révolution, elle a été reconstruite au début du 19e siècle.",,,Religion/Personnalité,,,,,
Rue Saint-Dominique,Saint-Dominique (rue),RUE,2e,,Historique,Dénommée de 1562 à 1793 et de 1796 à 1902.,"Ouverte en 1562 par le Baron des Ardets pour les commodités de son occupation militaire.
A changé de dénomination de 1793 à 1796 : est devenue la rue Chalier.
A changé de dénomination en 1902 : est devenue la rue Émile-Zola.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Vie Lyonnaise n° 51 de 1958 ",Ouverte en 1562 sur le terrain des religieux Dominicains.,,,Religion/Personnalité,,,,,
Rue Sainte-Anne,Sainte-Anne (rue),RUE,4e,,Historique,Attestée de 1853 à 1917.,A changé de dénomination en 1917 : est devenue la rue Saint-Dié.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1853.",Mère de la Vierge Marie dans la tradition catholique ainsi que dans la tradition musulmane sous le nom de Hannah. ,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Blandine,Sainte-Blandine (rue),RUE,1er,,Historique,Créée en 1829 et renommée en 1879.,A changé de dénomination en 1879 : est devenue la rue Diderot.,Délibération du Conseil municipal du 18 juin 1829. Rues de Lyon à travers les siècles de Maurice Vanario (2002),La plus célèbre des martyrs de Lyon en 177.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Catherine,Sainte-Catherine (rue),RUE,4e,La croix-Rousse,Historique,Attestée en 1831 et renommée en 1854.,"A été dénommée rue Bernard-Palissy de 1849 à 1852.
A été dénommée rue Monge en 1852.
A changé de dénomination en 1854 : est devenue la rue Lebrun.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Recensement de la Croix-Rousse de 1831.","Catherine d'Alexandrie, plus connue sous le nom Sainte-Catherine, est une vierge et martyre qui aurait vécu au début du IVe siècle. ",,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Claire,Sainte-Claire (rue),RUE,2e,,Historique,Attestée en 1680 et renommée en 1917.,A changé de dénomination en 1917 : est devenue la rue Guynemer.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 90-100.",Nom provenant de l'ancien monastère des Clarisses.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Claire,Sainte-Claire (rue),RUE,4e,La Croix-Rousse,Historique,Attestée en 1821 et renommée en 1854.,"A changé de dénomination en 1854 : est devenue la rue Bély.
A été absorbée par la montée Bonafous en 1860.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Sainte-Claire, née Chiara Offreduccio di Favarone à Assise le 16 juillet 1194 dans une famille de la noblesse, morte dans cette même ville le 11 août 1253, disciple de Saint-François d'Assise est la fondatrice de l'ordre des Pauvres Dames (Clarisses).",,,Religion/Femme/Personnalité,,,,,
Rue Sainte-Colombe,Sainte-Colombe (rue),RUE,2e,,Historique,Dénommée en 1757 et renommée en 1948.,"A été dénommée rue Colombe de 1680 à 1757.
A été dénommée sans suite rue Louise-de-Bettignies en 1940.
A changé de dénomination en 1948 : est devenue la rue Joannès-Drevet.",Délibération consulaire du 30 décembre 1757. Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Élisabeth,Sainte-Élisabeth (rue),RUE,3e / 6e / 7e,La Guillotière,Historique,Attestée en 1827 et renommée en 1871.,"A changé de dénomination en 1871 : est devenue la rue Garibaldi.
Est redevenue la rue Sainte-Élisabeth avant 1882.
A changé de dénomination en 1882 : est redevenue la rue Garibladi.
A absorbé la rue Rave en 1913.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.",Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Jeanne,Sainte-Jeanne (rue),RUE,7e,La Guillotière,Historique,Attestée en 1846 et renommée en 1916.,A changé de dénomination en 1916 : est devenue la rue Chalopin.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Madeleine,Sainte-Madeleine (rue),RUE,2e,,Historique,Attestée en 1560,Nom donné à la rue de la Madeleine.,,Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Marie,Sainte-Marie (rue),RUE,4e,La Croix-Rousse,Historique,Attestée en 1845 et renommée en 1849 puis en 1916.,"A changé de dénomination en 1849 : est devenue la rue du 24-Février.
A changé de dénomination en 1850 : est devenue la rue Jeanne-d'Arc.
A changé de dénomination en 1851 : est redevenue la rue Sainte-Marie.
A changé de dénomination en 1916 : est devenue la rue Ruplinger.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de 1845.",Sainte préférée des Lyonnais.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Marie,Sainte-Marie (rue),RUE,2e,,Historique,Créée en 1504.,A changé de dénomination : est devenue la rue Sala en 1743.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),Sainte préférée des Lyonnais.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Monique,Sainte-Monique (rue),RUE,1er,,Historique,Attestée en 1658 et renommée en 1892.,A changé de dénomination en 1892 : est devenue la rue Grobon.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Annuaire de 1838 (Ouverte en 1658).","Mère de Saint-Augustin, patron des religieux Augustins, sur le terrain desquels fut ouverte la rue.",,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Pauline,Sainte-Pauline (rue),RUE,3e,,Historique,Renommée en 1960.,"A été dénommée chemin de Sainte-Hélène.
A été dénommée chemin de Sainte-Pauline.
A absorbé la rue du 24-Février-1848 après 1920.
A changé de dénomination en 1960 : est devenue la rue Claudius-Pionchon.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213,Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Sainte-Rose,Sainte-Rose (rue),RUE,4e,La Croix-Rousse,Historique,Attestée en 1845 et absorbée en 1891.,"A fusionné avec la rue Dumenge en 1849 : a été dénommée sans suite rue de l'Émancipation.
A fusionné avec la rue Dumenge en 1850 : a été dénommée rue de la Démocratie.
A changé de nom en 1851 : est redevenue la rue Sainte-Rose
A été absorbée par la rue Dumenge en 1891.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Inconnue.,,,Religion/Personnalité/Femme,,,,,
Rue Saint-Esprit,Saint-Esprit (rue),RUE,1er,,Historique,Attestée en 1550.,Nom donné à la rue du Plâtre.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
1550, plan scénographique de la Ville de Lyon (1S/165)","Nom parfois donné à la rue du Plâtre, à cause de la confrérie du Saint-Esprit (ou du Plâtre Saint-Esprit) établie en l'église Saint-Saturnin.",,,Religion/Personnalité,,,,,
Rue Saint-Gilbert,Saint-Gilbert (rue),RUE,8e,3e,Historique,Renommée en 1975.,"A été dénommée chemin de Sainte-Catherine jusqu'en 1868.
A été dénommée chemin de Saint-Gilbert en 1868.
A changé de dénomination en 1975 : est devenue la rue Léo-Trouilhet.
A changé de dénomination en 1989 : est devenue Léo-et-Maurice-Trouilhet.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213,"Le quartier de Monplaisir a été dédié à tous les saints préférés du lotisseur, le comte de Tournelles.",Rue Villon,Rue Antoine-Lumière,Religion/Histoire locale/Urbanisme/Personnalité,,69388.0,28871.0,,
Rue Saint-Henry,Saint-Henry (rue),RUE,1er,,Historique,Attesté en 1525.,"A changé de dénomination avant 1528 : est devenue la rue Henri-Guillermet.
A changé de dénomination avant 1680 : est devenue la rue Henri.
Un fragment a été absorbé en 1854 par la rue du Garet.
A été absorbée en 1860 par la rue de la Bourse.","Fiches préparatoires de Vanario.
Plan topographique en 1350 par B. Vermorel (1S/181)",,,,Religion/Personnalité,,,,,
Rue Saint-Honoré,Saint-Honoré (rue),RUE,3e,,Historique,Absorbée en 1921.,"A été dénommée chemin de Saint-Honoré.
A été absorbée en 1921 par la rue Docteur-Rebatel.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le quartier de Monplaisir a été dédié à tous les saints préférés du lotisseur, le comte de Tournelles.",,,Religion/Histoire locale/Urbanisme/Personnalité,,,,,
Rue Saint-Joseph,Saint-Joseph (rue),RUE,4e,La Croix-Rousse,Historique,Attestée en 1849 et renommée en 1855.,"A changé de dénomination en 1855 : est devenue la rue Octavio-Mey.
A changé de dénomination en 1863 : est devenue la rue Artaud.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Patron des travailleurs dans la tradition chrétienne.,,,Religion/Personnalité,,,,,
Rue Saint-Joseph,Saint-Joseph (rue),RUE,2e,,Historique,Attestée de 1680 à 1902.,"A absorbé la rue de Puzy et la rue de Sarron en 1855.
A changé de dénomination en 1902 : est devenue la rue Auguste-Comte.","Délibération du Conseil municipal du 16 novembre 1855. Rues de Lyon à travers les siècles de Maurice Vanario (2002)
2S/209
DD/56 bis p. 97.","Tirait son nom de la maison Saint-Joseph, résidence des Pères Jésuites.",,,Religion/Personnalité,,,,,
Rue Saint-Louis,Saint-Louis (rue),RUE,2e,,Historique,Ouverte en 1791 et renommée en 1946.,A changé de dénomination en 1946 : est devenue la rue Montcharmont.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Louis IX, est né à Poissy en 1214, roi de France à partir de 1226, d’abord sous la régence de Blanche de Castille, il est mort à Tunis en 1270. Ses restes ont séjourné à la cathédrale Saint-Jean en mai 1271.",,,Monarchie/Religion/Personnalité,,,,,
Rue Saint-Louis,Saint-Louis (rue),RUE,7e,La Guillotière,Historique,Attestée de 1825 à 1855.,A été absorbée par la rue de la Madeleine en 1855.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal de la Guillotière de 1825 (Pavage de la rue.)","Louis IX, est né à Poissy en 1214, roi de France à partir de 1226, d’abord sous la régence de Blanche de Castille, il est mort à Tunis en 1270. Ses restes ont séjourné à la cathédrale Saint-Jean en mai 1271. L'église Notre-Dame Saint-Louis se situe à quelques mètres de la place, rue de la Madeleine.",,,Monarchie/Religion/Personnalité,,,,,
Rue Saint-Marcel,Saint-Marcel (rue),RUE,1er,,Historique,Dénommée avant 1680 et renommée en 1887.,"A été dénommée rue de la Déserte avant 1680.
A absorbé la rue de la Musique-des-Anges en 1854.
A changé de dénomination en 1887 : est devenue la rue Sergent-Blandan.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 214-218.",La chapelle Saint-Marcel se dressait en cet endroit.,,,Religion/Personnalité,,,,,
Rue Saint-Martin-d'Ainay,Saint-Martin-d'Ainay (rue),RUE,2e,,Historique,Attesté en 1728.,"Cette rue fut ouverte en 1728 par les soins de l'évêque de Montauban, abbé d'Ainay sur les terrains appartenant à l'abbaye.
A changé de dénomination : est devenue la rue Vaubecour.","Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.
Maynard T4, p. 225.","Né en 316 à Savaria en Pannonie, (aujourd'hui Szombathel)y en Hongrie. Il est mort à Candes près de Tours le 8 novembre 397. Il a voyagé dans l'empire comme légionnaire romain et s'est fait connaître par sa générosité en partageant son manteau avec un pauvre. En 1856, un aumônier de l'Hôtel Dieu a fondé l'ordre du manteau de Saint Martin qui donnait un manteau à ceux qui sortaient de l'hôpital.",,,Religion/Personnalité,,,,,
Rue Saint-Mathieu,Saint-Mathieu (rue),RUE,8e,3e,Historique,Renommée avant 1868.,A changé de dénomination avant 1868 : est devenue la rue de l'Éternité.,Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Le quartier de Monplaisir a été dédié à tous les saints préférés du lotisseur, le comte de Tournelles.",Avenue des Frères-Lumière,Avenue Berthelot,Religion/Histoire locale/Urbanisme/Personnalité,,,,,
Rue Saint-Nizier,Saint-Nizier (rue),RUE,1er / 2e,,Historique,Attestée en 1350.,"A changé de dénomination : est devenue la rue de la Fromagerie.
A absorbé la place de la Fromagerie.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan topographique en 1350 par B. Vermorel (1S/181)","Évêque de Lyon au VIe siècle, à qui est dédiée l'église sur la place.",,,Religion/Personnalité,,,,,
Rue Saint-Pierre,Saint-Pierre (rue),RUE,1er,,Historique,Attestée de 1350 à 1895.,A changé de dénomination en 1895 : est devenue la rue Paul-Chenavard.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Plan Vermorel 1350.",Inconnue.,,,Religion/Personnalité,,,,,
Rue Saint-Pierre,Saint-Pierre (rue),RUE,4e,La Croix-Rousse,Historique,Attestée de 1845 à 1849 et de 1852 à 1855.,"A changé de dénomination en 1849 : est devenue la rue de l'Industrie.
A changé de dénomination en 1850 : est devenue la rue Jean-Bart.
A changé de dénomination en 1855 : est devenue la rue de la Tour-du-Pin.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Tient son nom de l'église dédiée à Saint-Pierre.,,,Religion/Personnalité,,,,,
Rue Saint-Pierre,Saint-Pierre (rue),RUE,9e,Vaise,Historique,Attestée en 1827 et absorbée en 1854.,A changé de dénomination en 1854 : est devenue la rue Saint-Pierre-de-Vaise.,"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Indicateur de Lyon de 1827.",Tient son nom de l'église dédiée à Saint-Pierre.,,,Religion/Personnalité,,,,,
Rue Saint-Pierre-le-Vieux,Saint-Pierre-le-Vieux (rue),RUE,5e,,Historique,Attestée en 1680 et renommée en 1931.,"A absorbé la rue Pisse-Truie.
A changé de dénomination en 1931 : est devenue la rue Mourguet.","Rues de Lyon à travers les siècles de Maurice Vanario (2002)
DD/56 bis p. 60.",Tenait son nom de l'ancienne église Saint-Pierre-le-Vieux.,,,Religion/Personnalité,,,,,
Rue Saint-Pothin,Saint-Pothin (rue),RUE,4e,La Croix-Rousse,Historique,Attestée de 1827 à 1909.,"A été dénommée chemin de Garenjart en 1349.
A changé de dénomination en 1909 : est devenue la rue Philippe-de-Lassalle.",Rues de Lyon à travers les siècles de Maurice Vanario (2002),Premier évêque et fondateur de l'église de Lyon.,,,Religion/Personnalité,,,,,
Rue Saint-Victor,Saint-Victor (rue),RUE,8e,3e,Historique,Renommée en 1929.,"A été dénommée chemin Central.
A été dénommée chemin de Saint-Victor en 1868.
A changé de dénomination en 1929 : est devenue la rue du Premier-Film.",Rues de Lyon à travers les siècles de Maurice Vanario (2002) et 936W/8213,"Le quartier de Monplaisir a été dédié à tous les saints préférés du lotisseur, le comte de Tournelles.",,,Religion/Histoire locale/Urbanisme/Personnalité,,,,,
Rue Saint-Vincent-de-Paul,Saint-Vincent-de-Paul (rue),RUE,4e,,Historique,Dénommée en 1854 et renommée en 1871.,"A été dénommée rue du Chapeau-Rouge jusqu'en 1854.
A changé de dénomination en 1871 : est devenue la rue de Belfort.",Délibération du Conseil municipal du 4 août 1854. Rues de Lyon à travers les siècles de Maurice Vanario (2002),"Né à Pouy près de Dax le 24 avril 1581, il est mort à Paris le 27 septembre 1660.",,,Religion/Personnalité,,,,,
